PhonStrsDISC	Word Mann	InitGramCat	Gram Categories	Open/Closed	Word
§zOn .dɐ .g@ .ne .mI .gU .N@n	1	N	NOM	Open	Sondergenehmigungen
§zOn .dɐ .lI .N@	1	N	NOM	Open	Sonderlinge
§zOn .dɐ .Spra .ç@n	1	N	NOM	Open	Sondersprachen
§zOn .d@ .rU .N@n	1	N	NOM	Open	Sonderungen
§zO .n@n .ba .d@s	1	N	NOM	Open	Sonnenbades
§zO .n@n .blEn .d@	1	N	NOM	Open	Sonnenblende
§zO .n@n .brX .n@	1	N	NOM	Open	Sonnenbraeune
§zO .n@n .fIn .st@r .nI .s@n	1	N	NOM	Open	Sonnenfinsternissen
§zO .n@n .gOt	1	N	NOM	Open	Sonnengott
§zO .n@n .gO .t@s	1	N	NOM	Open	Sonnengottes
§zO .n@n .hy .t@	1	N	NOM	Open	Sonnenhuete
§zO .n@n .ja .r@	1	N	NOM	Open	Sonnenjahre
§zO .n@n .u .r@n	1	N	NOM	Open	Sonnenuhren
§zO .n@n .Un .t@r .gE .N@n	1	N	NOM	Open	Sonnenuntergaengen
§zO .n@n .v&r .t@	1	N	NOM	Open	Sonnenwarte
§zO .n@n .v&r .t@n	1	N	NOM	Open	Sonnenwarten
§zO .n@n .vEn .d@	1	N	NOM	Open	Sonnenwende
§zOn .taks .fa .rɐ	1	N	NOM	Open	Sonntagsfahrer
§zOn .taks .kIn .dɐ	1	N	NOM	Open	Sonntagskinder
.zOr §bit	1	N	NOM	Open	Sorbit
§zOr .g@n .kIn .dɐ	1	N	NOM	Open	Sorgenkinder
§zOr .g@n .kIn .dɐn	1	N	NOM	Open	Sorgenkindern
§zOr .t@n .g@ .SEf .t@	1	N	NOM	Open	Sortengeschaefte
.zOr .ti §mEn .tɐ	1	N	NOM	Open	Sortimenter
§zo .s@n	1	N	NOM	Open	Sossen
.zu §fl|ɐ	1	N	NOM	Open	Souffleur
.zu §fl|ɐ .k&s .t@n	1	N	NOM	Open	Souffleurkasten
.zu §fl| .z@	1	N	NOM	Open	Souffleuse
.zu §pes	1	N	NOM	Open	Soupers
.zO §vjEt .&r .me .@n	1	N	NOM	Open	Sowjetarmeen
.zO §vjEt .f/l .k@rn	1	N	NOM	Open	Sowjetvoelkern
§zo .=i	1	N	NOM	Open	Sozi
§zo .=is	1	N	NOM	Open	Sozis
.zo .=i §al .hy .gi .e .n@	1	N	NOM	Open	Sozialhygiene
.zo .=i .& .li .z& .=i §on	1	N	NOM	Open	Sozialisation
.zo .=i §a .li .zi .rU .N@n	1	N	NOM	Open	Sozialisierungen
.zo .=i §al .re .fOr .m@n	1	N	NOM	Open	Sozialreformen
§Sp&x .t@ln	1	N	NOM	Open	Spachteln
§Sp) .ɐ	1	N	NOM	Open	Spaeher
§Sp) .trUps	1	N	NOM	Open	Spaehtrupps
§Sp&lt .pro .dUkt	1	N	NOM	Open	Spaltprodukt
§Sp&lt .pro .dUk .t@	1	N	NOM	Open	Spaltprodukte
§Sp&lt .pro .dUk .t@n	1	N	NOM	Open	Spaltprodukten
§Span .fEr .k@l	1	N	NOM	Open	Spanferkel
§Sp& .N@n .Su .@n	1	N	NOM	Open	Spangenschuhen
§Sp&n .be .tON	1	N	NOM	Open	Spannbeton
§Sp& .nUNs .&p .f&l	1	N	NOM	Open	Spannungsabfall
§Sp& .nUNs .fEl .dɐ	1	N	NOM	Open	Spannungsfelder
§Sp& .nUNs .=u .St&nt	1	N	NOM	Open	Spannungszustand
§Spaɐ .by .çɐ	1	N	NOM	Open	Sparbuecher
§Spaɐ .by .ç@rn	1	N	NOM	Open	Sparbuechern
§Spaɐ .k& .s@n .by .çɐ	1	N	NOM	Open	Sparkassenbuecher
§Spaɐ .mas .na .m@	1	N	NOM	Open	Sparmassnahme
§Sp& .r@n	1	N	NOM	Open	Sparren
§Sp& .r@n	1	N	NOM	Open	Sparren
§Spaɐ .=Ins	1	N	NOM	Open	Sparzins
§Sp)s .ç@n	1	N	NOM	Open	Spaesschen
§Sp)t .hErp .st@s	1	N	NOM	Open	Spaetherbstes
§Sp)t .lIN	1	N	NOM	Open	Spaetling
§Sp)t .lI .N@n	1	N	NOM	Open	Spaetlingen
§Sp)t .ro .m&n .tIk	1	N	NOM	Open	Spaetromantik
§Sp)t .SIçt	1	N	NOM	Open	Spaetschicht
.Sp& §=iɐ .vek	1	N	NOM	Open	Spazierweg
.Sp& §=iɐ .ve .g@n	1	N	NOM	Open	Spazierwegen
§SpEç .t@s	1	N	NOM	Open	Spechtes
§SpEk .Sv&r .t@	1	N	NOM	Open	Speckschwarte
§SpEk .StWn	1	N	NOM	Open	Speckstein
.Spe .di §t| .r@	1	N	NOM	Open	Spediteure
.Spe .di §t|rs	1	N	NOM	Open	Spediteurs
.Spe .di .=i §ons .fIr .ma	1	N	NOM	Open	Speditionsfirma
§Spers	1	N	NOM	Open	Speers
§SpW .ç@l .dry .z@n	1	N	NOM	Open	Speicheldruesen
§SpW .ç@l .flUs	1	N	NOM	Open	Speichelfluss
§SpW .z@ .k& .m@rn	1	N	NOM	Open	Speisekammern
§SpW .z@ .k&r .t@n	1	N	NOM	Open	Speisekarten
§SpW .z@ .| .l@	1	N	NOM	Open	Speiseoele
§SpW .z@ .rEs .t@	1	N	NOM	Open	Speisereste
§SpW .z@ .zals	1	N	NOM	Open	Speisesaals
§SpW .z@ .Sr&Nk	1	N	NOM	Open	Speiseschrank
§SpW .z@ .va .g@ns	1	N	NOM	Open	Speisewagens
§SpW .z@ .=E .t@ls	1	N	NOM	Open	Speisezettels
§SpW .z@ .=I .m@rs	1	N	NOM	Open	Speisezimmers
§SpW .zUN	1	N	NOM	Open	Speisung
.SpEk §tral .& .p& .ra .t@n	1	N	NOM	Open	Spektralapparaten
.SpEk §tral .f&r .b@n	1	N	NOM	Open	Spektralfarben
.SpEk §tral .li .ni .@n	1	N	NOM	Open	Spektrallinien
.SpEk .tro §me .tɐ	1	N	NOM	Open	Spektrometer
§SpEk .tr@n	1	N	NOM	Open	Spektren
.Spe .ku .l& .=i §ons .p& .piɐ	1	N	NOM	Open	Spekulationspapier
.Spe §lUN .k@	1	N	NOM	Open	Spelunke
§SpEn .dUN	1	N	NOM	Open	Spendung
§SpEr .b@rs	1	N	NOM	Open	Sperbers
.Spe §rEn= .ç@n	1	N	NOM	Open	Sperenzchen
§SpEr .ma	1	N	NOM	Open	Sperma
§SpEr .frIs .t@n	1	N	NOM	Open	Sperrfristen
§SpEr .g@ .bi=	1	N	NOM	Open	Sperrgebiets
§SpEr .hOl= .pl& .t@n	1	N	NOM	Open	Sperrholzplatten
§SpEr .krWs	1	N	NOM	Open	Sperrkreis
.Spe .=i §al .)r= .t@	1	N	NOM	Open	Spezialaerzte
.Spe .=i .& §lIs .t@n .tums	1	N	NOM	Open	Spezialistentums
.Spe .=i §al .tr) .nINs	1	N	NOM	Open	Spezialtrainings
.Spe .=i .fi .k& .=i §on	1	N	NOM	Open	Spezifikation
.Spe .=i .fi §t)t	1	N	NOM	Open	Spezifitaet
.Spe .=i .fi §=i .rUN	1	N	NOM	Open	Spezifizierung
§sf) .r@n .h&r .mo .ni	1	N	NOM	Open	Sphaerenharmonie
§sf) .r@n .h&r .mo .ni .@n	1	N	NOM	Open	Sphaerenharmonien
§Spi .g@l .bIl=	1	N	NOM	Open	Spiegelbilds
§Spi .g@l .re .flEks .k& .m@ .ras	1	N	NOM	Open	Spiegelreflexkameras
§Spi .g@l .te .les .kop	1	N	NOM	Open	Spiegelteleskop
§Spi .kɐ	1	N	NOM	Open	Spieker
§Spil .B .to .mat	1	N	NOM	Open	Spielautomat
§Spi .l@ .rI .n@n	1	N	NOM	Open	Spielerinnen
§Spil .fEl .d@s	1	N	NOM	Open	Spielfeldes
§Spil .k& .zi .nos	1	N	NOM	Open	Spielkasinos
§Spil .kl& .s@n	1	N	NOM	Open	Spielklassen
§Spil .lW .d@n .S&ft	1	N	NOM	Open	Spielleidenschaft
§Spil .lW .t@rs	1	N	NOM	Open	Spielleiters
§Spil .m&n	1	N	NOM	Open	Spielmann
§Spil .pl) .n@n	1	N	NOM	Open	Spielplaenen
§Spil .pl& .=@s	1	N	NOM	Open	Spielplatzes
§Spil .rX .m@	1	N	NOM	Open	Spielraeume
§Spil .rX .m@n	1	N	NOM	Open	Spielraeumen
§Spil .SUl .d@n	1	N	NOM	Open	Spielschulden
§Spil .Stra .s@	1	N	NOM	Open	Spielstrasse
§Spil .tIS	1	N	NOM	Open	Spieltisch
§Spil .tI .S@	1	N	NOM	Open	Spieltische
§Spil .tI .S@n	1	N	NOM	Open	Spieltischen
§Spil .fEr .W .nI .gUN	1	N	NOM	Open	Spielvereinigung
§Spil .=Xks	1	N	NOM	Open	Spielzeugs
§Spil .=I .mɐ	1	N	NOM	Open	Spielzimmer
§Spi .s@	1	N	NOM	Open	Spiesse
§Spi .s@s	1	N	NOM	Open	Spiesses
§Spis .bYr .g@r .tum	1	N	NOM	Open	Spiessbuergertum
§Spi .s@rn	1	N	NOM	Open	Spiessern
§Spi .sIç .kWt	1	N	NOM	Open	Spiessigkeit
§SpIn .d@	1	N	NOM	Open	Spinde
§SpIn .d@n	1	N	NOM	Open	Spinden
§SpI .n& .kɐ	1	N	NOM	Open	Spinnaker
§SpIn .dy .z@n	1	N	NOM	Open	Spinnduesen
§SpIn .m& .Si .n@	1	N	NOM	Open	Spinnmaschine
§SpIn .Stu .b@	1	N	NOM	Open	Spinnstube
.Spi §o .nIn	1	N	NOM	Open	Spionin
.Spi §ral .bo .rɐ	1	N	NOM	Open	Spiralbohrer
.Spi §ral .fe .dɐn	1	N	NOM	Open	Spiralfedern
.Spi §ral .li .ni .@n	1	N	NOM	Open	Spirallinien
.SpI .rI §tIst	1	N	NOM	Open	Spiritist
.Spi .ri .tu .& §list	1	N	NOM	Open	Spiritualist
.Spi .ri .tu .& §lis .t@n	1	N	NOM	Open	Spiritualisten
.Spi §t) .l@rn	1	N	NOM	Open	Spitaelern
.SpI= .by .b@ §rW	1	N	NOM	Open	Spitzbueberei
§SpI .=@n .fIlm	1	N	NOM	Open	Spitzenfilm
§SpI .=@n .fIl .m@	1	N	NOM	Open	Spitzenfilme
§SpI .=@n .lWs .tUN	1	N	NOM	Open	Spitzenleistung
§SpI= .ke .r@n	1	N	NOM	Open	Spitzkehren
§SpI= .na .m@	1	N	NOM	Open	Spitzname
§Splin	1	N	NOM	Open	Spleen
§SplInt .hOl=	1	N	NOM	Open	Splintholz
§SplI .t@rn	1	N	NOM	Open	Splittern
.SpOn .dy §lo .z@	1	N	NOM	Open	Spondylose
.SpOn .t& .ne .i §t) .t@n	1	N	NOM	Open	Spontaneitaeten
§Spoɐ	1	N	NOM	Open	Spor
§Spo .r@	1	N	NOM	Open	Spore
§Spo .r@	1	N	NOM	Open	Spore
§SpOrt .&r .ti .k@l	1	N	NOM	Open	Sportartikel
§SpOrt .ar= .t@s	1	N	NOM	Open	Sportarztes
§SpOrt .drEs	1	N	NOM	Open	Sportdress
§SpOrt .fEl .dɐn	1	N	NOM	Open	Sportfeldern
§SpOrt .fluk .=Xk	1	N	NOM	Open	Sportflugzeug
§SpOrt .fluk .=X .g@s	1	N	NOM	Open	Sportflugzeuges
§SpOrt .frXn .d@n	1	N	NOM	Open	Sportfreunden
§SpOrt .le .r@rs	1	N	NOM	Open	Sportlehrers
§SpOrt .l@ .rIn	1	N	NOM	Open	Sportlerin
§SpOrt .lIç .kWt	1	N	NOM	Open	Sportlichkeit
§SpOrt .me .di .=in	1	N	NOM	Open	Sportmedizin
§SpOrt .mEl .dU .N@n	1	N	NOM	Open	Sportmeldungen
§SpOr= .m& .n@s	1	N	NOM	Open	Sportsmannes
§spO=	1	N	NOM	Open	Spots
§SpO=	1	N	NOM	Open	Spotts
.Sp/ .t@ §lW .@n	1	N	NOM	Open	Spoetteleien
§Sp/ .t@rn	1	N	NOM	Open	Spoettern
.Sp/ .t@ §rW .@n	1	N	NOM	Open	Spoettereien
§SpOt .gElt	1	N	NOM	Open	Spottgeld
§SpOt .na .m@n	1	N	NOM	Open	Spottnamen
§SpOt .prW .z@n	1	N	NOM	Open	Spottpreisen
§Sprax .fe .l@rs	1	N	NOM	Open	Sprachfehlers
§Sprax .fOr .S@rn	1	N	NOM	Open	Sprachforschern
§Sprax .gut	1	N	NOM	Open	Sprachgut
§Sprax .lo .zIç .kWt	1	N	NOM	Open	Sprachlosigkeit
§Sprax .fi .lo .zo .fi	1	N	NOM	Open	Sprachphilosophie
§Sprax .re .g@ .lU .N@n	1	N	NOM	Open	Sprachregelungen
§Sprax .ro .r@	1	N	NOM	Open	Sprachrohre
§Sprax .St| .rU .N@n	1	N	NOM	Open	Sprachstoerungen
§Sprax .vI .s@n .S&f .t@n	1	N	NOM	Open	Sprachwissenschaften
§Sprax .vI .s@n .S&ft .l@rn	1	N	NOM	Open	Sprachwissenschaftlern
§SprEç .koɐ	1	N	NOM	Open	Sprechchor
§SprEç .Er .=i .UN	1	N	NOM	Open	Sprecherziehung
§SprEç .g@ .z&N	1	N	NOM	Open	Sprechgesang
§SprEç .StUn .d@n .hIl .f@n	1	N	NOM	Open	Sprechstundenhilfen
§SprEç .=I .m@rn	1	N	NOM	Open	Sprechzimmern
§SprEN .k/r .p@rn	1	N	NOM	Open	Sprengkoerpern
§SprEN .StOfs	1	N	NOM	Open	Sprengstoffs
§SprEN .vIr .kUN	1	N	NOM	Open	Sprengwirkung
§SprIç .vOr .t@	1	N	NOM	Open	Sprichworte
§SprIç .v/r .tɐ	1	N	NOM	Open	Sprichwoerter
§SprIN	1	N	NOM	Open	Spring
§SprIN	1	N	NOM	Open	Spring
§SprIN .brU .n@ns	1	N	NOM	Open	Springbrunnens
§SprI .N@rn	1	N	NOM	Open	Springern
§SprI .N@rs	1	N	NOM	Open	Springers
§SprIN .flu .t@n	1	N	NOM	Open	Springfluten
§SprIN .zWl	1	N	NOM	Open	Springseil
§SprIn .t@rn	1	N	NOM	Open	Sprintern
§SprIn .t@rs	1	N	NOM	Open	Sprinters
§SprIt	1	N	NOM	Open	Sprit
§SprI= .& .p& .rat	1	N	NOM	Open	Spritzapparat
§SprI= .tuɐ	1	N	NOM	Open	Spritztour
§Spr| .dIç .kWt	1	N	NOM	Open	Sproedigkeit
§Spr/s .lI .N@n	1	N	NOM	Open	Sproesslingen
§Spr/s .lINs	1	N	NOM	Open	Sproesslings
§SprUxs	1	N	NOM	Open	Spruchs
§SprUx .b&n .d@s	1	N	NOM	Open	Spruchbandes
§Spry .re .g@ns	1	N	NOM	Open	Spruehregens
§SprUN .bWn	1	N	NOM	Open	Sprungbein
§SprUN .gru .b@	1	N	NOM	Open	Sprunggrube
§SprUN .gru .b@n	1	N	NOM	Open	Sprunggruben
§SprUN .S&n .=@n	1	N	NOM	Open	Sprungschanzen
§SprUN .tYr .m@	1	N	NOM	Open	Sprungtuerme
§SprUN .tYr .m@n	1	N	NOM	Open	Sprungtuermen
§SprUN .tUr .m@s	1	N	NOM	Open	Sprungturmes
§SpUk .nE .+@	1	N	NOM	Open	Spucknaepfe
§Spuk .g@ .St&l .t@n	1	N	NOM	Open	Spukgestalten
§Spy .l@	1	N	NOM	Open	Spuele
§Spyl .m& .Si .n@	1	N	NOM	Open	Spuelmaschine
§Spyl .m& .Si .n@n	1	N	NOM	Open	Spuelmaschinen
§SpUnt	1	N	NOM	Open	Spund
§SpUnt	1	N	NOM	Open	Spund
§Spyɐ .hUn .d@n	1	N	NOM	Open	Spuerhunden
§Spyɐ .hUn .d@s	1	N	NOM	Open	Spuerhundes
§Spyɐ .na .z@	1	N	NOM	Open	Spuernase
§Spyɐ .zIns	1	N	NOM	Open	Spuersinns
§Sta= .b&N .krO=	1	N	NOM	Open	Staatsbankrotts
§Sta= .fW .@r .ta .g@n	1	N	NOM	Open	Staatsfeiertagen
§Sta= .hBs .h&l .t@n	1	N	NOM	Open	Staatshaushalten
§Sta= .kIr .ç@	1	N	NOM	Open	Staatskirche
§Sta= .mi .nIs .t@rn	1	N	NOM	Open	Staatsministern
§Sta= .o .b@r .hBp=	1	N	NOM	Open	Staatsoberhaupts
§Sta= .Or .gan	1	N	NOM	Open	Staatsorgan
§Sta= .p& .pi .r@n	1	N	NOM	Open	Staatspapieren
§Sta= .pry .fU .N@n	1	N	NOM	Open	Staatspruefungen
§Sta= .ra=	1	N	NOM	Open	Staatsrats
§Sta= .rEçt	1	N	NOM	Open	Staatsrecht
§Sta= .fEr .brE .ç@n	1	N	NOM	Open	Staatsverbrechen
§Sta= .f/l .kɐ	1	N	NOM	Open	Staatsvoelker
§Sta= .f/l .k@rn	1	N	NOM	Open	Staatsvoelkern
§Sta= .fOlks	1	N	NOM	Open	Staatsvolks
§Sta= .vI .s@n .S&f .t@n	1	N	NOM	Open	Staatswissenschaften
§Stap .&n .tE .n@n	1	N	NOM	Open	Stabantennen
.St& .bi .li .za §to .r@n	1	N	NOM	Open	Stabilisatoren
.St& .bi .li §zi .rU .N@n	1	N	NOM	Open	Stabilisierungen
§Stap .l&m .p@	1	N	NOM	Open	Stablampe
§Staps .fElt .ve .b@l	1	N	NOM	Open	Stabsfeldwebel
§Staps .O .fi .=iɐ	1	N	NOM	Open	Stabsoffizier
§St& .ç@l .SvWn	1	N	NOM	Open	Stachelschwein
§St& .ç@l .SvW .n@n	1	N	NOM	Open	Stachelschweinen
§St&t .&r .çif	1	N	NOM	Open	Stadtarchiv
§St&t .bIl .d@	1	N	NOM	Open	Stadtbilde
§StE .t@rs	1	N	NOM	Open	Staedters
§St&t .kEr .n@	1	N	NOM	Open	Stadtkerne
§St&t .kEr .n@n	1	N	NOM	Open	Stadtkernen
§St&t .rEn .dɐ	1	N	NOM	Open	Stadtraender
§St&t .r&n .d@s	1	N	NOM	Open	Stadtrandes
§St&t .to .r@s	1	N	NOM	Open	Stadttores
.St& §fE .t@n .lBf	1	N	NOM	Open	Stafettenlauf
.St& §fa .Z@	1	N	NOM	Open	Staffage
§St& .f@l .lBf	1	N	NOM	Open	Staffellauf
.St& .gn& .=i §o .n@n	1	N	NOM	Open	Stagnationen
§St) .l@	1	N	NOM	Open	Staehle
§Stal .bBs	1	N	NOM	Open	Stahlbaus
§Stal .dr) .t@n	1	N	NOM	Open	Stahldraehten
§Stal .hEl .m@s	1	N	NOM	Open	Stahlhelmes
.St& §ke .t@n .=Bn	1	N	NOM	Open	Staketenzaun
.St& §ka .to	1	N	NOM	Open	Stakkato
.st& .li §nIst	1	N	NOM	Open	Stalinist
§st& .li .nOr .g@ln	1	N	NOM	Open	Stalinorgeln
§St&ls	1	N	NOM	Open	Stalls
§St&l .l& .tEr .n@n	1	N	NOM	Open	Stallaternen
§St&l .fY .t@ .rUN	1	N	NOM	Open	Stallfuetterung
§St&l .knEçt	1	N	NOM	Open	Stallknecht
§St& .lUN	1	N	NOM	Open	Stallung
§St&m .bX .m@n	1	N	NOM	Open	Stammbaeumen
§St&m .b@ .lek .S&ft	1	N	NOM	Open	Stammbelegschaft
§St&m .Wn .la .g@	1	N	NOM	Open	Stammeinlage
§St& .m@s .fEr .b&nt	1	N	NOM	Open	Stammesverband
§St&m .g&s .t@s	1	N	NOM	Open	Stammgastes
§St&m .knW .p@	1	N	NOM	Open	Stammkneipe
§St&m .kUn .d@	1	N	NOM	Open	Stammkunde
§St&m .pEr .zo .nals	1	N	NOM	Open	Stammpersonals
§St&m .ta .f@ln	1	N	NOM	Open	Stammtafeln
§St&m .f) .tɐ	1	N	NOM	Open	Stammvaeter
§St&m .+ɐ	1	N	NOM	Open	Stampfer
§St&m .+@rs	1	N	NOM	Open	Stampfers
§St&n .d&rt .vEr .k@s	1	N	NOM	Open	Standardwerkes
.St&n §d&r .t@n	1	N	NOM	Open	Standarten
§St&nt .bW .n@s	1	N	NOM	Open	Standbeines
§St&nt .bIl .dɐ	1	N	NOM	Open	Standbilder
§St&nt .bIl .dɐn	1	N	NOM	Open	Standbildern
§StEn .dɐ	1	N	NOM	Open	Staender
§StEn .dɐn	1	N	NOM	Open	Staendern
§StEn .d@ .ra .t@s	1	N	NOM	Open	Staenderates
§St&n .d@s .&m .t@s	1	N	NOM	Open	Standesamtes
§StEn .d@ .Stat	1	N	NOM	Open	Staendestaat
§St&nt .g@ .rIç=	1	N	NOM	Open	Standgerichts
§St&nt .lIç .t@s	1	N	NOM	Open	Standlichtes
§St&nt .Or=	1	N	NOM	Open	Standorts
§St&nt .Ort .b@ .StI .mUN	1	N	NOM	Open	Standortbestimmung
§St&nt .pB .k@	1	N	NOM	Open	Standpauke
§St&nt .pB .k@n	1	N	NOM	Open	Standpauken
§St&nt .zI .ç@r .hWt	1	N	NOM	Open	Standsicherheit
§St&Nk	1	N	NOM	Open	Stank
.StEN .k@ §rW .@n	1	N	NOM	Open	Staenkereien
§St&n .=@n	1	N	NOM	Open	Stanzen
§Sta .p@l .fa .zɐ	1	N	NOM	Open	Stapelfaser
§Sta .p@l .pl&=	1	N	NOM	Open	Stapelplatz
§St& .+@n	1	N	NOM	Open	Stapfen
§St& .+@n	1	N	NOM	Open	Stapfen
§Sta .r@	1	N	NOM	Open	Stare
§St&rk .biɐ	1	N	NOM	Open	Starkbier
§St&rk .Strom .tEç .nIk	1	N	NOM	Open	Starkstromtechnik
§StEr .kUNs .mI .t@ls	1	N	NOM	Open	Staerkungsmittels
§Staɐ .lEt	1	N	NOM	Open	Starlet
§St&r .kO+	1	N	NOM	Open	Starrkopf
§St&r .k/ .+@n	1	N	NOM	Open	Starrkoepfen
§St&r .t@s	1	N	NOM	Open	Startes
§St&rt .ba .n@n	1	N	NOM	Open	Startbahnen
§St&rt .hIl .f@n	1	N	NOM	Open	Starthilfen
§St&rt .k& .pi .tal	1	N	NOM	Open	Startkapital
§St&rt .li .ni .@	1	N	NOM	Open	Startlinie
§St&rt .l/ .çɐ	1	N	NOM	Open	Startloecher
§St&rt .plE .=@	1	N	NOM	Open	Startplaetze
§St&rt .=W .ç@n	1	N	NOM	Open	Startzeichen
.St& .=i §ons .SvE .stɐ	1	N	NOM	Open	Stationsschwester
§Sta .tOr	1	N	NOM	Open	Stator
§St&t .h&l .t@rn	1	N	NOM	Open	Statthaltern
§St&t .lIç .kWt	1	N	NOM	Open	Stattlichkeit
.Sta .tu §E .t@	1	N	NOM	Open	Statuette
§StB .@	1	N	NOM	Open	Staue
§StB .&n .la .g@	1	N	NOM	Open	Stauanlage
§StB .&n .la .g@n	1	N	NOM	Open	Stauanlagen
§StBp .k/r .n@rn	1	N	NOM	Open	Staubkoernern
§StBp .l& .p@n	1	N	NOM	Open	Staublappen
§StBp .ty .çɐ	1	N	NOM	Open	Staubtuecher
§StBp .ve .d@l	1	N	NOM	Open	Staubwedel
§StB .dE .m@n	1	N	NOM	Open	Staudaemmen
§StB .d&ms	1	N	NOM	Open	Staudamms
§StB .d@n	1	N	NOM	Open	Stauden
§StB .f@rn	1	N	NOM	Open	Staufern
§StB .v& .sɐ	1	N	NOM	Open	Stauwasser
§StB .vEr .k@	1	N	NOM	Open	Stauwerke
.Ste .& §rin	1	N	NOM	Open	Stearin
§StEç .& .+@l	1	N	NOM	Open	Stechapfel
§StEç .fli .g@n	1	N	NOM	Open	Stechfliegen
§StEç .p&l .m@n	1	N	NOM	Open	Stechpalmen
§StEk .bri .f@	1	N	NOM	Open	Steckbriefe
§StEk .bri .f@s	1	N	NOM	Open	Steckbriefes
§StEk .kOn .t&k .t@s	1	N	NOM	Open	Steckkontaktes
§StEk .na .d@ln	1	N	NOM	Open	Stecknadeln
§Ste .g@n	1	N	NOM	Open	Stegen
§Stek .rWf .Spil	1	N	NOM	Open	Stegreifspiel
§Ste .Bf .mEn .ç@n	1	N	NOM	Open	Stehaufmaennchen
§Ste .plE .=@	1	N	NOM	Open	Stehplaetze
§StW .g@ .rUNs .Stu .f@n	1	N	NOM	Open	Steigerungsstufen
§StWk .h| .@	1	N	NOM	Open	Steighoehe
§StW .l@	1	N	NOM	Open	Steile
§StWl .hE .N@	1	N	NOM	Open	Steilhaenge
§StWl .h&Ns	1	N	NOM	Open	Steilhangs
§StWl .u .f@rs	1	N	NOM	Open	Steilufers
§StWl .vEn .d@	1	N	NOM	Open	Steilwaende
§StW .n@s	1	N	NOM	Open	Steines
§StWns	1	N	NOM	Open	Steins
§StWn .b&Nk	1	N	NOM	Open	Steinbank
§StWn .bo .d@n	1	N	NOM	Open	Steinboden
§StWn .brY .ç@	1	N	NOM	Open	Steinbrueche
§StWn .bUt	1	N	NOM	Open	Steinbutt
§StWn .W .ç@	1	N	NOM	Open	Steineiche
§StWn .z&l=	1	N	NOM	Open	Steinsalz
§StWn .Slak	1	N	NOM	Open	Steinschlag
§StWn .vys .t@	1	N	NOM	Open	Steinwueste
§StE .l@n .veɐ .t@	1	N	NOM	Open	Stellenwerte
§StEl .m& .ç@rs	1	N	NOM	Open	Stellmachers
§StE .m@n	1	N	NOM	Open	Stemmen
§StEm .p@ln	1	N	NOM	Open	Stempeln
§StEm .p@ls	1	N	NOM	Open	Stempels
§StEm .p@ .lUN	1	N	NOM	Open	Stempelung
.Ste .no §gr&m	1	N	NOM	Open	Stenogramm
.Ste .no §gr& .m@	1	N	NOM	Open	Stenogramme
.Ste .no §gra .f@n	1	N	NOM	Open	Stenographen
.StE .p@ §rW .@n	1	N	NOM	Open	Steppereien
§StEr .b@ .f&l	1	N	NOM	Open	Sterbefall
§Ste .re .o .&n .la .g@n	1	N	NOM	Open	Stereoanlagen
.Ste .re .o .fo §ni	1	N	NOM	Open	Stereophonie
§StErn .dX .t@rn	1	N	NOM	Open	Sterndeutern
§StErn .faɐ .t@n	1	N	NOM	Open	Sternfahrten
§StErn .k&r .t@n	1	N	NOM	Open	Sternkarten
§StErn .SnU .p@	1	N	NOM	Open	Sternschnuppe
§StErn .StUn .d@n	1	N	NOM	Open	Sternstunden
§StEr=	1	N	NOM	Open	Sterz
§StX .@r .&p .=y .g@n	1	N	NOM	Open	Steuerabzuegen
§StX .@r .Em .tɐ	1	N	NOM	Open	Steueraemter
§StX .@r .b@ .ra .t@rs	1	N	NOM	Open	Steuerberaters
§StX .@r .m&ns	1	N	NOM	Open	Steuermanns
§StX .@r .re .fOr .m@n	1	N	NOM	Open	Steuerreformen
§stju .@r=	1	N	NOM	Open	Stewards
§StI .ç@ln	1	N	NOM	Open	Sticheln
.StI .ç@ §lW	1	N	NOM	Open	Stichelei
§StIç .pro .b@	1	N	NOM	Open	Stichprobe
§StIç .v& .f@	1	N	NOM	Open	Stichwaffe
§StIç .vOr .t@s	1	N	NOM	Open	Stichwortes
§StIk .StOfs	1	N	NOM	Open	Stickstoffs
§Stif .mY .t@r .ç@n	1	N	NOM	Open	Stiefmuetterchen
§Sti .g@n	1	N	NOM	Open	Stiegen
§Sti .l@n	1	N	NOM	Open	Stielen
§Stils	1	N	NOM	Open	Stiels
§Stiɐ .kEm .+@	1	N	NOM	Open	Stierkaempfe
§Stiɐ .k&m .+@s	1	N	NOM	Open	Stierkampfes
§StIf .t@rn	1	N	NOM	Open	Stiftern
§StIf .t@rn	1	N	NOM	Open	Stiftern
§StIf .t@rs	1	N	NOM	Open	Stifters
§StIf .tUNs .uɐ .kUn .d@	1	N	NOM	Open	Stiftungsurkunde
§StI .gma .ta	1	N	NOM	Open	Stigmata
§Stil .brY .ç@	1	N	NOM	Open	Stilbrueche
.Sti §lE=	1	N	NOM	Open	Stiletts
.Sti .li §zi .rU .N@n	1	N	NOM	Open	Stilisierungen
.Sti §lIs .t@n	1	N	NOM	Open	Stilisten
§Stil .lo .zIç .kWt	1	N	NOM	Open	Stillosigkeit
§StI .m@n .g@ .vIrs	1	N	NOM	Open	Stimmengewirrs
§StIm .ga .b@ln	1	N	NOM	Open	Stimmgabeln
